37,15,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
36,15,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
38,15,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
32,9,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
39,15,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
33,9,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
34,9,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
35,9,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
34,15,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
37,9,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
38,9,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
36,9,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
39,9,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
32,10,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
33,10,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
34,10,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
36,10,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
35,10,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
37,10,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
38,10,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
39,10,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
32,11,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
33,11,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
34,11,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
36,11,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
37,11,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
35,11,w0Lpk+4f9A1n5Y3dCNZKjbqJnEw=,gXDVQl3yyZi2zi6q/cpI0z2ffUk=
